date,country_code,country,page,desc,prod_name,size,model,delivery,price,url
2016-02-01,jp,Japan,4,I-O Data LCD-AD222EB 21.5 Inch LED monitor - Widescreen Monitor,I,21.5,O Data LCD,Manufacturer Part# LCD-AD222EB,16172,http://accessories.dell.com/sna/category.aspx?c=jp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,jp,Japan,4,Eizo S1923H-BK 19 Inch LED monitor - Flat Panel Monitor,Eizo S1923H,19,BK 19 Inch LED monitor,Manufacturer Part# S1923-HBK,48553,http://accessories.dell.com/sna/category.aspx?c=jp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,jp,Japan,5,I-O Data LCD-AD242EB 23.6 Inch LED monitor - Widescreen Full HD Monitor,I,23.6,O Data LCD,Manufacturer Part# LCD-AD242EB,19029,http://accessories.dell.com/sna/category.aspx?c=jp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=5
2016-02-01,jp,Japan,5,I-O Data LCD-AD193EW 18.5 Inch LED monitor - Widescreen Monitor,I,18.5,O Data LCD,Manufacturer Part# LCD-AD193EW,13315,http://accessories.dell.com/sna/category.aspx?c=jp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=5
2016-02-01,jp,Japan,5,I-O Data LCD-MF223EWR 21.5 Inch LED monitor - Widescreen Monitor,I,21.5,O Data LCD,Manufacturer Part# LCD-MF223EWR,16580,http://accessories.dell.com/sna/category.aspx?c=jp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=5
2016-02-01,jp,Japan,5,I-O Data LCD-MF223EBR 21.5 Inch LED monitor - Widescreen Monitor,I,21.5,O Data LCD,Manufacturer Part# LCD-MF223EBR,16580,http://accessories.dell.com/sna/category.aspx?c=jp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=5
2016-02-01,jp,Japan,5,Eizo EV2116W 21.5 Inch LED monitor - Widescreen Full HD Monitor,Eizo EV2116W 21.5 Inch LED monitor,21.5,Widescreen Full HD Monitor,Manufacturer Part# EV2116W-ABK,23791,http://accessories.dell.com/sna/category.aspx?c=jp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=5
2016-02-01,jt,Johnston Island,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=jt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,jt,Johnston Island,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=jt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,jt,Johnston Island,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=jt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,jt,Johnston Island,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=jt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,jt,Johnston Island,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=jt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,jt,Johnston Island,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=jt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,jt,Johnston Island,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=jt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kh,Cambodia,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=kh&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kh,Cambodia,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=kh&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kh,Cambodia,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=kh&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kh,Cambodia,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=kh&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kh,Cambodia,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=kh&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kh,Cambodia,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=kh&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kh,Cambodia,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=kh&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ki,Kiribati,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=ki&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ki,Kiribati,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=ki&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ki,Kiribati,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=ki&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ki,Kiribati,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=ki&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ki,Kiribati,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=ki&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ki,Kiribati,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=ki&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ki,Kiribati,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=ki&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kp,Korea Democratic Peoples Republic of,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=kp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kp,Korea Democratic Peoples Republic of,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=kp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kp,Korea Democratic Peoples Republic of,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=kp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kp,Korea Democratic Peoples Republic of,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=kp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kp,Korea Democratic Peoples Republic of,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=kp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kp,Korea Democratic Peoples Republic of,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=kp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kp,Korea Democratic Peoples Republic of,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=kp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell UltraSharp 24 InfinityEdge   - U2417H,Dell UltraSharp 24 InfinityEdge,24,U2417H,제조업체 부품 번호 TNXPT,357500,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell UltraSharp 32 울트라 HD 4K   - UP3216Q,Dell UltraSharp 32 울트라 HD 4K,32,UP3216Q,제조업체 부품 번호 T9M9C,2132900,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell UltraSharp 25   - UP2516D  ,Dell UltraSharp 25,25,UP2516D,제조업체 부품 번호 JY0CJ,743600,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell UltraSharp 27   - UP2716D  ,Dell UltraSharp 27,27,UP2716D,제조업체 부품 번호 TVWT9,979000,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell 22   - S2216H,Dell 22,22,S2216H,제조업체 부품 번호 R3XN9,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell 27   - S2716DG,Dell 27,27,S2716DG,제조업체 부품 번호 7WRNJ,929500,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell 24   - P2416D,Dell 24,24,P2416D,제조업체 부품 번호 CRJVT,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell 27    - SE2716H,Dell 27,27,SE2716H,제조업체 부품 번호 3WP37,435553,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell 22   - E2216H 풀 HD 1920x1080 해상도,Dell 22,22,E2216H 풀 HD 1920x1080 해상도,제조업체 부품 번호 P840T,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell 20형   - E2016H 1600 x 900 HD 해상도,Dell 20형,1600,E2016H 1600 x 900 HD 해상도,제조업체 부품 번호 C87V3,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell 23   - S2316H,Dell 23,23,S2316H,제조업체 부품 번호 49WVG,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,1,Dell UltraSharp 23 멀티미디어   - UZ2315H,Dell UltraSharp 23 멀티미디어,23,UZ2315H,제조업체 부품 번호 JHY5F,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,kr,Korea Republic of,2,Dell 23   - E2316H Full HD 1920 x 1080 Resolution,Dell 23,23,E2316H Full HD 1920 x 1080 Resolution,제조업체 부품 번호 JMX9Y,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell P2714H - LED   - 27-인치,Dell P2714H,unknown,LED,제조업체 부품 번호 CY9R2,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell 24 울트라 HD 4K   - P2415Q,Dell 24 울트라 HD 4K,24,P2415Q,제조업체 부품 번호 DXYG4,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell 27 울트라 HD 4K   - P2715Q,Dell 27 울트라 HD 4K,27,P2715Q,제조업체 부품 번호 D1PC3,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell UltraSharp 34 곡면   - U3415W,Dell UltraSharp 34 곡면,34,U3415W,제조업체 부품 번호 5YWY7,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell UltraSharp 24형   - U2415,Dell UltraSharp 24형,unknown,U2415,제조업체 부품 번호 FYGT7,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell S2240T 21.5형 멀티 터치 LED  ,Dell S2240T 21.5형 멀티 터치 LED,unknown,Dell S2240T 21.5형 멀티 터치 LED  ,제조업체 부품 번호 DV1PP,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell UltraSharp 25   - U2515H,Dell UltraSharp 25,25,U2515H,제조업체 부품 번호 MDG6V,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell 27 멀티미디어 풀 HD   - S2715H,Dell 27 멀티미디어 풀 HD,27,S2715H,제조업체 부품 번호 5RP31,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell 24형 와이드스크린   내장형 스피커 포함  - S2415H,Dell 24형 와이드스크린   내장형 스피커 포함,unknown,S2415H,제조업체 부품 번호 8D83T,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell UltraSharp 27인치 QHD   - U2715H,Dell UltraSharp 27인치 QHD,unknown,U2715H,제조업체 부품 번호 XW3GY,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,2,Dell UltraSharp 27 울트라 HD 5K  ,Dell UltraSharp 27 울트라 HD 5K,27,Dell UltraSharp 27 울트라 HD 5K  ,제조업체 부품 번호 MJG7H,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,kr,Korea Republic of,3,Dell UltraSharp U2913WM 29형 LED  ,Dell UltraSharp U2913WM 29형 LED,unknown,Dell UltraSharp U2913WM 29형 LED  ,제조업체 부품 번호 NWMF7,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,S2240L 21.5형   LED 패널  울트라와이드 시야각 ,S2240L 21.5형   LED 패널  울트라와이드 시야각,unknown,S2240L 21.5형   LED 패널  울트라와이드 시야각 ,제조업체 부품 번호 J25YG,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,S2340L 23형 LED 패널   상세 정보 - 울트라와이드 광시야각,S2340L 23형 LED 패널   상세 정보,unknown,울트라와이드 광시야각,제조업체 부품 번호 6G81M,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,PremierColor 지원 Dell UltraSharp U3014 30형  ,PremierColor 지원 Dell UltraSharp U3014 30형,unknown,PremierColor 지원 Dell UltraSharp U3014 30형  ,제조업체 부품 번호 HMP6W,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,Dell P2314H 23  Monitor,Dell P2314H 23  Monitor,23,Dell P2314H 23  Monitor,제조업체 부품 번호 JXFHY,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,Dell 23   - P2314T - 풀 HD 터치  ,Dell 23,23,P2314T,제조업체 부품 번호 0D58G,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,Dell UltraSharp 24   - U2414H,Dell UltraSharp 24,24,U2414H,제조업체 부품 번호 6W82N,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,Dell P2214H 21.5  Monitor,Dell P2214H 21.5  Monitor,21.5,Dell P2214H 21.5  Monitor,제조업체 부품 번호 63G9F,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,Dell P1914S 19  Monitor,Dell P1914S 19  Monitor,19,Dell P1914S 19  Monitor,제조업체 부품 번호 RTVWX,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,Dell P2414H 23.8  Monitor,Dell P2414H 23.8  Monitor,23.8,Dell P2414H 23.8  Monitor,제조업체 부품 번호 Y5XX3,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,3,Dell 22형    Dell Professional P2213 22형    LED 포함 ,Dell 22형    Dell Professional P2213 22형    LED 포함,unknown,Dell 22형    Dell Professional P2213 22형    LED 포함 ,제조업체 부품 번호 F42MD,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,kr,Korea Republic of,4,Dell UltraSharp U2412M LED   상세 정보,Dell UltraSharp U2412M LED   상세 정보,unknown,Dell UltraSharp U2412M LED   상세 정보,제조업체 부품 번호 48RH3,,http://accessories.dell.com/sna/category.aspx?c=kr&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,lf,Libya Fezzan,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=lf&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,lf,Libya Fezzan,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=lf&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,lf,Libya Fezzan,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=lf&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,lf,Libya Fezzan,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=lf&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,lf,Libya Fezzan,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=lf&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,lf,Libya Fezzan,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=lf&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,lf,Libya Fezzan,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=lf&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,li,Liechtenstein,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=li&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,li,Liechtenstein,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=li&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,li,Liechtenstein,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=li&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,li,Liechtenstein,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=li&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,li,Liechtenstein,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=li&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,li,Liechtenstein,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=li&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,li,Liechtenstein,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=li&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,lk,Sri Lanka,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=lk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
